part_id,group_question_id,url_image1,url_image2,url_image3,url_image4,url_image5,url_audio,test_id
1,test14_part1_1,https://estudyme.hoc102.com/legacy-data/kslearning/images/960073773-1621582820918-part1-6.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/9574740.mp3,14
1,test14_part1_2,https://estudyme.hoc102.com/legacy-data/kslearning/images/670023583-1621582778561-part1-4.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/56836982.mp3,14
1,test14_part1_3,https://estudyme.hoc102.com/legacy-data/kslearning/images/74925907-1621582797815-part1-5.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/92256296.mp3,14
2,test14_part2_1,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0223.mp3,14
2,test14_part2_2,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0222.mp3,14
2,test14_part2_3,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0220.mp3,14
2,test14_part2_4,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test08_0204.mp3,14
2,test14_part2_5,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test08_0205.mp3,14
2,test14_part2_6,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test08_0206.mp3,14
2,test14_part2_7,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test08_0207.mp3,14
2,test14_part2_8,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test08_0208.mp3,14
2,test14_part2_9,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/30820980.mp3,14
2,test14_part2_10,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/98235351.mp3,14
2,test14_part2_11,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/17341232.mp3,14
2,test14_part2_12,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/64353524.mp3,14
2,test14_part2_13,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test08_0213.mp3,14
3,test14_part3_1,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0309.mp3,14
3,test14_part3_2,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/48601325.mp3,14
3,test14_part3_3,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0303.mp3,14
3,test14_part3_4,https://drive.google.com/file/d/17-8a0yOvgXDqv2SY1m5wVDFTvMIpqoct/view?usp=drive_link\,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/440276.mp3,14
3,test14_part3_5,https://estudyme.hoc102.com/legacy-data/kstoeic/images/3768637_1564544455406.png,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0312.mp3,14
3,test14_part3_6,https://drive.google.com/file/d/109chkKnB-Rx_1UjZYe_8bJMnPROb3mhN/view?usp=drive_link,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0313.mp3,14
4,test14_part4_1,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0405.mp3,14
4,test14_part4_2,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/98151227.mp3,14
4,test14_part4_3,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/53037430.mp3,14
4,test14_part4_4,,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/25/90124721.mp3,14
4,test14_part4_5,https://drive.google.com/file/d/1LkyQWzY8bB7R2R4_R469nNUyknw2v_T5/view?usp=drive_link,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/33811681.mp3,14
5,test14_part5_1,,,,,,,14
5,test14_part5_2,,,,,,,14
5,test14_part5_3,,,,,,,14
5,test14_part5_4,,,,,,,14
5,test14_part5_5,,,,,,,14
5,test14_part5_6,,,,,,,14
5,test14_part5_7,,,,,,,14
5,test14_part5_8,,,,,,,14
5,test14_part5_9,,,,,,,14
5,test14_part5_10,,,,,,,14
5,test14_part5_11,,,,,,,14
5,test14_part5_12,,,,,,,14
5,test14_part5_13,,,,,,,14
5,test14_part5_14,,,,,,,14
5,test14_part5_15,,,,,,,14
6,test14_part6_1,https://drive.google.com/file/d/1R477ElL5uB4VVdL1C4J2GLrVmswx2xJX/view?usp=drive_link,,,,,,14
6,test14_part6_2,https://drive.google.com/file/d/1h0FLW75QeYcnij9AhzAIwDV_kT7QbGUi/view?usp=drive_link,,,,,,14
7,test14_part7_1,https://drive.google.com/file/d/1ICqyu_96urH2N5zVjzkb5B7P6GcXcLNh/view?usp=drive_link,,,,,,14
7,test14_part7_2,https://drive.google.com/file/d/1c6vbBWzVjVTKXREqqnOYcgc-lOznHCvf/view?usp=drive_link,,,,,,14
7,test14_part7_3,https://drive.google.com/file/d/1b2SXuNAw7dbhuUPeIqxFET2ykLeuR4qO/view?usp=drive_link,,,,,,14
7,test14_part7_4,https://drive.google.com/file/d/1OtyHMqUHWnyPp1KeC2LZfYUuWzL5yj_J/view?usp=drive_link,,,,,,14
7,test14_part7_5,https://drive.google.com/file/d/18L9sBojAW9i9J59iyuCkeUl5ESo6t6rU/view?usp=drive_link,https://drive.google.com/file/d/1n1RhJr0k5AO6aXr4zMmEsUFbIiMz8U36/view?usp=drive_link,,,,,14
7,test14_part7_6,https://drive.google.com/file/d/16T1qqLq9QAUYalG88ShInx7OF0-X3xj1/view?usp=drive_link,https://drive.google.com/file/d/1pr7fMPjM_B9nNmyCyVysQcjnsG5c-qtJ/view?usp=drive_link,https://drive.google.com/file/d/1VQmebuVC0xDqmMfLzJryaxmG8ZiNwSyh/view?usp=drive_link,,,,14
7,test14_part7_7,https://drive.google.com/file/d/1N_4lmAuxiIS_RV8byNQqEP9MvBU0-yF_/view?usp=drive_link,https://drive.google.com/file/d/1JNzCf24JqCT_NEF40PdZ-Axwl7ZBJCaC/view?usp=drive_link,,,,,14
