part_id,group_question_id,url_image1,url_image2,url_image3,url_image4,url_image5,url_audio,test_id,
1,test8_part1_1,https://estudyme.hoc102.com/legacy-data/kslearning/images/208754229-1621582715465-part1-3.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/13426208.mp3,8,
1,test8_part1_2,https://estudyme.hoc102.com/legacy-data/kslearning/images/670023583-1621582778561-part1-4.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/56836982.mp3,8,
1,test8_part1_3,https://estudyme.hoc102.com/legacy-data/kstoeic/images/2332404_1564544448921.png,,,,,https://storage.googleapis.com/estudyme/toeic/2024/10/09/54907318.mp3,8,
1,test8_part1_4,https://estudyme.hoc102.com/legacy-data/kstoeic/images/6786394_1564544450886.png,,,,,https://storage.googleapis.com/estudyme/toeic/2024/10/09/30878401.mp3,8,
1,test8_part1_5,https://estudyme.hoc102.com/legacy-data/kslearning/images/74925907-1621582797815-part1-5.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/92256296.mp3,8,
1,test8_part1_6,https://estudyme.hoc102.com/legacy-data/kslearning/images/960073773-1621582820918-part1-6.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/9574740.mp3,8,
2,test8_part2_1,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0201.mp3,8,
2,test8_part2_2,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0202.mp3,8,
2,test8_part2_3,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0203.mp3,8,
2,test8_part2_4,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0204.mp3,8,
2,test8_part2_5,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/11385123.mp3,8,
2,test8_part2_6,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/97067174.mp3,8,
2,test8_part2_7,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/38921687.mp3,8,
2,test8_part2_8,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/41360742.mp3,8,
2,test8_part2_9,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/72604498.mp3,8,
2,test8_part2_10,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/7241404.mp3,8,
2,test8_part2_11,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/97478810.mp3,8,
2,test8_part2_12,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/27172836.mp3,8,
2,test8_part2_13,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/47357955.mp3,8,
2,test8_part2_14,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/98585800.mp3,8,
2,test8_part2_15,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/17064614.mp3,8,
2,test8_part2_16,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/30820980.mp3,8,
2,test8_part2_17,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/98235351.mp3,8,
2,test8_part2_18,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/17341232.mp3,8,
2,test8_part2_19,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/64353524.mp3,8,
2,test8_part2_20,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/52698174.mp3,8,
2,test8_part2_21,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/42359324.mp3,8,
2,test8_part2_22,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/67976848.mp3,8,
2,test8_part2_23,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/67430558.mp3,8,
2,test8_part2_24,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/9848723.mp3,8,
2,test8_part2_25,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/57015254.mp3,8,
3,test8_part3_1,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test06_0301.mp3,8,
3,test8_part3_2,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/37394953.mp3,8,
3,test8_part3_3,,,,,,https://storage.googleapis.com/estudyme/dev/2022/06/27/36514920.mp3,8,
