part_id,group_question_id,url_image1,url_image2,url_image3,url_image4,url_image5,url_audio,test_id
1,test5_part1_1,https://estudyme.hoc102.com/legacy-data/kstoeic/images/9949454_1562640039615.png,,,,,https://storage.googleapis.com/estudyme/toeic/2024/10/09/32293350.mp3,5
1,test5_part1_2,https://estudyme.hoc102.com/dev/2022/08/03/67056475.png,,,,,https://storage.googleapis.com/estudyme/dev/2022/08/03/37667506.mp3,5
1,test5_part1_3,https://estudyme.hoc102.com/legacy-data/kstoeic/images/5615959_1562640043684.png,,,,,https://storage.googleapis.com/estudyme/toeic/2024/10/09/64331172.mp3,5
1,test5_part1_4,https://estudyme.hoc102.com/legacy-data/kstoeic/images/4335660_1562640038296.png,,,,,https://storage.googleapis.com/estudyme/toeic/2024/10/09/99767931.mp3,5
1,test5_part1_5,https://estudyme.hoc102.com/dev/2022/08/03/29655892.png,,,,,https://storage.googleapis.com/estudyme/toeic/2024/10/09/22456349.mp3,5
1,test5_part1_6,https://estudyme.hoc102.com/legacy-data/kstoeic/images/7458092_1562640041010.png,,,,,https://storage.googleapis.com/estudyme/toeic/2024/10/09/13548419.mp3,5
2,test5_part2_1,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0213.mp3,5
2,test5_part2_2,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0209.mp3,5
2,test5_part2_3,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0203.mp3,5
2,test5_part2_4,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0216.mp3,5
2,test5_part2_5,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0217.mp3,5
2,test5_part2_6,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0211.mp3,5
2,test5_part2_7,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0202.mp3,5
2,test5_part2_8,,,,,,https://storage.googleapis.com/estudyme/legacy-data/kstoeic/sound/eco2018_Test05_0207.mp3,5
